id   ,customerid ,ProductID ,started             ,ended               ,category      ,created_timestamp ,users
348  ,96         ,348       ,2018-09-15 10:23:26 ,2019-02-28 02:47:05 ,jaffle issue  ,7/25/2017         ,"[{""user_1"":{""id"":""8a3ab69a52ccd5392e4fb5951aab84df""},""user_2"":{""id"":""5bd81c724b41ec9bda7655b84c3c437d""}}]"
349  ,486        ,349       ,2019-03-17 10:43:32 ,2017-04-19 02:24:25 ,jaffle issue  ,2/26/2018         ,"[{""user_1"":{""id"":""750c2b99f52f6fb42a405d64074ecd7b""},""user_2"":{""id"":""efcc0cf9224bb4c4fdfe8219d42f4498""}}]"
350  ,472        ,350       ,2017-06-09 15:26:33 ,2017-02-15 10:17:11 ,jaffle issue  ,7/28/2018         ,"[{""user_1"":{""id"":""3f1e86905b73fdba945c7dce1af31a24""},""user_2"":{""id"":null}}]"
351  ,231        ,351       ,2017-12-06 21:56:20 ,2017-01-14 17:32:26 ,payment issue ,4/18/2017         ,"[{""user_1"":{""id"":""43bcce3c7dd8b3129a546c0ef6bd0344""},""user_2"":{""id"":null}}]"
352  ,93         ,352       ,2018-04-02 13:40:37 ,2017-04-05 16:31:40 ,payment issue ,7/24/2017         ,"[{""user_1"":{""id"":""85b03dd04e2987bad2f8d50208e6a953""},""user_2"":{""id"":""12d8a4da80ff84d992e9ca032bebf562""}}]"
353  ,39         ,          ,2019-08-29 16:54:57 ,2017-09-26 09:27:38 ,other         ,                  ,"[{""user_1"":{""id"":""a70b876478ebde7804b0e99edf3eeb26""},""user_2"":{""id"":""f8e53cff6e2ca8af178cb2d2315b98c1""}}]"
354  ,664        ,354       ,2018-08-24 14:45:30 ,2019-01-17 15:28:47 ,other         ,3/18/2017         ,"[{""user_1"":{""id"":""ff5f2a3e3a82ec6138ee94cffc56eec8""},""user_2"":{""id"":""fb9d113a5249565ac94ed204f946cd09""}}]"
355  ,321        ,          ,2017-06-06 10:21:15 ,2018-08-07 11:04:06 ,payment issue ,                  ,"[{""user_1"":{""id"":""5fc472e1b7de2f15cbbb05f8ea2f4d4a""},""user_2"":{""id"":""e0b018d2e2603a8b9fda2afd28ed9b48""}}]"
356  ,293        ,356       ,2018-08-19 21:22:59 ,2018-04-27 09:29:51 ,jaffle issue  ,9/18/2018         ,"[{""user_1"":{""id"":""a7c4a3c8fbe1ecb57995d2cd469e73fa""},""user_2"":{""id"":""5ac62d22246e50e7f04780ab538041fd""}}]"
357  ,461        ,357       ,2018-07-17 15:33:49 ,2017-03-04 00:23:46 ,other         ,3/4/2019          ,"[{""user_1"":{""id"":""15e478fbd1b7f443cf3a08df37ee1059""},""user_2"":{""id"":""0185276d46f5f059fcedeef0ee0ee91c""}}]"
358  ,553        ,358       ,2017-11-30 20:12:06 ,2018-06-26 16:59:52 ,payment issue ,6/22/2018         ,"[{""user_1"":{""id"":""143685fdcf6a05da0937fa62db217da2""},""user_2"":{""id"":""1259933e3c488376b97803bf10b1dcad""}}]"
359  ,362        ,359       ,2019-12-01 17:07:26 ,2019-02-01 15:18:17 ,jaffle issue  ,3/14/2018         ,"[{""user_1"":{""id"":""5bc487ba7b35446592b47c9db4fa03b9""},""user_2"":{""id"":""800be2dc17ba734181953b07c04b0711""}}]"
360  ,543        ,360       ,2019-04-07 09:32:47 ,2017-05-21 22:57:30 ,other         ,5/29/2017         ,"[{""user_1"":{""id"":""b76c612450c7cb2cc7ea91d3f8201088""},""user_2"":{""id"":""f95ca2a9f87063efef5185cd127a9149""}}]"
361  ,100        ,361       ,2019-01-16 02:06:22 ,2019-02-09 02:47:31 ,jaffle issue  ,10/16/2019        ,"[{""user_1"":{""id"":""fd8c52636ac9ad172a545dffe2200858""},""user_2"":{""id"":""e6e8084f0fe7a1c033b72602a292e999""}}]"
362  ,144        ,362       ,2017-04-18 15:30:27 ,2017-02-11 20:11:36 ,other         ,12/11/2019        ,"[{""user_1"":{""id"":""67d24256e0ba9e499f12e00c82a12a05""},""user_2"":{""id"":""3b18f52d6cbf45452de79bdcae1469cf""}}]"
363  ,965        ,          ,2019-12-01 07:44:15 ,2017-12-08 16:15:16 ,payment issue ,                  ,"[{""user_1"":{""id"":""7bf59afdcde418911c6dccfce798f687""},""user_2"":{""id"":""288271938a2ee687d1b84960898c2cbf""}}]"
364  ,662        ,          ,2017-07-03 10:07:43 ,2019-03-12 13:01:30 ,other         ,                  ,"[{""user_1"":{""id"":""1fa73b123cecf5ba1e6fd2a884719182""},""user_2"":{""id"":null}}]"
365  ,474        ,365       ,2018-10-28 14:04:59 ,2018-04-12 09:13:53 ,other         ,10/18/2018        ,"[{""user_1"":{""id"":""91d4405850eaee26640c522b0d389f69""},""user_2"":{""id"":""9217300f409e5d6235d39f9460783871""}}]"
366  ,330        ,366       ,2018-11-04 14:18:42 ,2017-10-25 07:58:28 ,other         ,12/4/2019         ,"[{""user_1"":{""id"":""9c809e7c9b7d42f698308ebe7fcac96a""},""user_2"":{""id"":""0370efca772c159209e2cb1e0aad4488""}}]"
367  ,887        ,367       ,2017-05-10 10:49:13 ,2017-03-01 11:11:02 ,jaffle issue  ,10/4/2018         ,"[{""user_1"":{""id"":""196c40b7920c1d749e9327760006b828""},""user_2"":{""id"":""822d0c60422f9bc57450fd754a9ac9ba""}}]"
368  ,173        ,368       ,2019-06-04 00:48:47 ,2018-02-21 20:19:24 ,other         ,8/3/2017          ,"[{""user_1"":{""id"":""df725e03f8f3a1ed538b59c4aa62f1ae""},""user_2"":{""id"":""05f0ff7262ad1c6822d48af37accd1cf""}}]"
369  ,273        ,369       ,2019-10-02 16:27:21 ,2017-02-16 07:06:32 ,other         ,7/12/2019         ,"[{""user_1"":{""id"":""a70692ec90498568b0e7dfa33248d2f7""},""user_2"":{""id"":""65e3192f1fc40d488f20ceafe7f15bf4""}}]"
370  ,342        ,370       ,2017-08-05 06:28:06 ,2018-06-21 06:04:21 ,payment issue ,6/9/2017          ,"[{""user_1"":{""id"":""f80fa35eda15eeaee4971a72caf8efb6""},""user_2"":{""id"":""005ae58ce096ef8fa762c5e50d58f92d""}}]"
371  ,884        ,371       ,2018-03-15 14:47:17 ,2017-11-08 21:51:30 ,payment issue ,7/20/2019         ,"[{""user_1"":{""id"":""28511d4f6f77e531ff1fccddfdc351ab""},""user_2"":{""id"":""48ad0a8acfda074e65bb582408c17b02""}}]"
372  ,601        ,372       ,2018-05-20 06:12:36 ,2019-01-25 23:20:20 ,jaffle issue  ,12/30/2017        ,"[{""user_1"":{""id"":""ad865b3031b05a7e279d12a01ab34956""},""user_2"":{""id"":null}}]"
373  ,201        ,          ,2019-02-02 20:05:27 ,2019-09-24 12:18:20 ,other         ,                  ,"[{""user_1"":{""id"":""c22ce5d1d77500005c3063990a6bc3e8""},""user_2"":{""id"":null}}]"
374  ,211        ,          ,2019-12-18 08:49:26 ,2019-03-14 07:49:54 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""05294b58a9e771745751af150623efd6""},""user_2"":{""id"":""49dd93b9c9e14cc16e99404021513549""}}]"
375  ,120        ,375       ,2017-08-18 11:02:41 ,2018-01-23 19:01:04 ,jaffle issue  ,4/20/2019         ,"[{""user_1"":{""id"":""2f5e5fa8db33a72604059ca2b273c26c""},""user_2"":{""id"":""8b5d028ea56b89d4c6c350adaed04eec""}}]"
376  ,829        ,376       ,2019-10-28 18:44:03 ,2017-08-07 04:52:46 ,jaffle issue  ,5/1/2017          ,"[{""user_1"":{""id"":""0e62beb7f5340004e2538f3f1faa3b41""},""user_2"":{""id"":null}}]"
377  ,978        ,377       ,2018-12-31 22:26:47 ,2018-12-20 00:16:17 ,jaffle issue  ,6/15/2017         ,"[{""user_1"":{""id"":""40b68d79a4129f4ca2d503b248ca8cda""},""user_2"":{""id"":""230a509ba67bff801b49e7de94d1ccc9""}}]"
378  ,891        ,378       ,2019-01-04 10:29:22 ,2018-02-07 18:17:13 ,jaffle issue  ,7/4/2018          ,"[{""user_1"":{""id"":""53d0a39ea6da9076c785bd3bfb788170""},""user_2"":{""id"":""1ff6ab9aeef2353e107ebc0efa306a49""}}]"
379  ,391        ,379       ,2019-01-30 10:28:45 ,2019-04-11 13:07:46 ,payment issue ,12/22/2017        ,"[{""user_1"":{""id"":""388521573f63f702e971388ba562a675""},""user_2"":{""id"":null}}]"
380  ,1000       ,380       ,2019-09-29 07:23:05 ,2018-10-24 09:46:24 ,jaffle issue  ,2/8/2018          ,"[{""user_1"":{""id"":""5932da6e77b3f4285b813fccd14df8e9""},""user_2"":{""id"":""e873e06eb0ed7e804e1faeaefcb307c5""}}]"
381  ,612        ,381       ,2018-09-26 16:41:34 ,2017-04-21 12:19:20 ,payment issue ,9/12/2017         ,"[{""user_1"":{""id"":""666f72ceb2669958ff168d269acebf0b""},""user_2"":{""id"":""c204251b53ec450178fd1b0475c405b0""}}]"
382  ,84         ,382       ,2017-11-23 11:21:19 ,2018-05-24 21:06:34 ,payment issue ,9/19/2018         ,"[{""user_1"":{""id"":""1c9a50498694502dbca4b40873abafd7""},""user_2"":{""id"":null}}]"
383  ,355        ,383       ,2019-07-24 22:56:17 ,2017-12-01 07:50:59 ,jaffle issue  ,3/16/2019         ,"[{""user_1"":{""id"":""006356fa0b4128f3f9fe5a60cb132559""},""user_2"":{""id"":""d6064900e8f4582ea5647a21db3f2f72""}}]"
384  ,298        ,384       ,2018-03-22 20:22:43 ,2019-03-20 04:35:55 ,payment issue ,12/25/2019        ,"[{""user_1"":{""id"":""c8903c03863f08c322cae52fe6ce625c""},""user_2"":{""id"":""943dd032853196f1b82e6a4e43004964""}}]"
385  ,642        ,385       ,2017-08-22 20:29:46 ,2018-08-02 21:21:25 ,other         ,1/22/2019         ,"[{""user_1"":{""id"":""5f505041d1fa2eaae775b22c6db3beea""},""user_2"":{""id"":""c11253985cd06c55cfe999c7fb18a26a""}}]"
386  ,470        ,386       ,2018-12-17 15:30:27 ,2018-05-09 19:57:00 ,jaffle issue  ,12/13/2019        ,"[{""user_1"":{""id"":""0ad0793144cee5ca9f322f3891ad578e""},""user_2"":{""id"":""689715ec1c1838d5c464231f0b8a8063""}}]"
387  ,818        ,387       ,2017-03-25 18:05:43 ,2017-01-22 12:40:37 ,jaffle issue  ,6/4/2018          ,"[{""user_1"":{""id"":""768dd78944288bc34484e7d2722cedd1""},""user_2"":{""id"":""ebf133393d9e846ed50f86ef1339cdf9""}}]"
388  ,170        ,388       ,2018-03-27 01:01:41 ,2017-06-10 03:31:56 ,jaffle issue  ,6/25/2018         ,"[{""user_1"":{""id"":""85396db882fe42d5441030c84567826e""},""user_2"":{""id"":""e296b6a4ef48c32db3f945c21255ab04""}}]"
389  ,368        ,          ,2018-10-28 16:18:38 ,2017-03-22 07:34:31 ,payment issue ,                  ,"[{""user_1"":{""id"":""2a1ede10e5fa45b1718fe9d25a1aa560""},""user_2"":{""id"":null}}]"
390  ,676        ,390       ,2018-04-13 15:07:06 ,2018-07-31 12:31:20 ,payment issue ,2/9/2017          ,"[{""user_1"":{""id"":""d5b8d0927eeba58144c483461d47079a""},""user_2"":{""id"":""34375873db3e9648378d70251dc0503f""}}]"
391  ,413        ,391       ,2017-04-03 06:22:22 ,2019-06-23 22:11:42 ,other         ,3/19/2019         ,"[{""user_1"":{""id"":""a9bac26d47581ee685fe6ac901e72635""},""user_2"":{""id"":null}}]"
392  ,709        ,392       ,2018-11-06 08:55:29 ,2017-06-05 03:03:25 ,jaffle issue  ,7/29/2017         ,"[{""user_1"":{""id"":""ff01259483155dce6d3ec2b9ea51c347""},""user_2"":{""id"":""e251c2e99937451df14c703bcc21db7c""}}]"
393  ,989        ,393       ,2017-10-29 01:43:18 ,2017-07-04 12:57:34 ,payment issue ,4/9/2019          ,"[{""user_1"":{""id"":""4a56dd8423622ad06f54dc988548f101""},""user_2"":{""id"":""0e96fada49294532d3cd8414c9f74747""}}]"
394  ,748        ,394       ,2019-06-03 11:42:47 ,2018-02-01 02:43:01 ,other         ,8/20/2019         ,"[{""user_1"":{""id"":""126839220ece073dc9f0521ad277971b""},""user_2"":{""id"":""525c0ccbc1f227d42d6bdb828fd3b2a8""}}]"
395  ,519        ,395       ,2019-06-12 04:30:22 ,2019-07-16 12:37:47 ,jaffle issue  ,12/15/2019        ,"[{""user_1"":{""id"":""7a357c23afc7b74e9dbcc2386da65be7""},""user_2"":{""id"":""73b29e8a518839d41f9453105b26adba""}}]"
396  ,494        ,396       ,2017-03-03 15:08:27 ,2017-09-01 15:54:02 ,jaffle issue  ,9/22/2018         ,"[{""user_1"":{""id"":""763cf5355abcf57ef45e829fefd1104d""},""user_2"":{""id"":""56604465e86c74b79639a6af0f560b39""}}]"
397  ,570        ,397       ,2017-01-24 14:37:01 ,2019-06-05 01:54:33 ,jaffle issue  ,2/6/2018          ,"[{""user_1"":{""id"":""1df2a2868f0053dcdf84262b640fa27b""},""user_2"":{""id"":""ba81529d36a8dda4c9a46ee422557b78""}}]"
398  ,430        ,398       ,2018-12-30 05:08:15 ,2019-05-07 18:50:21 ,payment issue ,7/1/2019          ,"[{""user_1"":{""id"":""5829d843d1e90f1bd4a3ec1661a08a5c""},""user_2"":{""id"":""87270b2eb85e2c8578552f72053a88cf""}}]"
399  ,595        ,          ,2019-12-15 09:34:02 ,2018-10-25 21:56:11 ,payment issue ,                  ,"[{""user_1"":{""id"":""133cbb405e1f13763acee33190c9ceb2""},""user_2"":{""id"":""254d02543e6ef426ae68beb9d0aabd34""}}]"
400  ,932        ,400       ,2019-05-25 08:18:40 ,2019-06-16 10:28:12 ,payment issue ,7/5/2019          ,"[{""user_1"":{""id"":""f581a597fc8bc11cb69ed213be6f7e36""},""user_2"":{""id"":""984522abf95ff98382c630294ba5e038""}}]"
401  ,753        ,401       ,2018-02-13 12:13:19 ,2018-05-29 06:28:03 ,jaffle issue  ,10/24/2019        ,"[{""user_1"":{""id"":""708142b753a78a45efd1e60ea25293b5""},""user_2"":{""id"":""4e1c7356cac506616d3e4efeac5e3379""}}]"
402  ,939        ,402       ,2017-08-23 16:46:09 ,2019-12-06 06:40:19 ,other         ,3/18/2019         ,"[{""user_1"":{""id"":""67ab2054e0adef16fa662a7ccc63829a""},""user_2"":{""id"":""9abec937faa4877258e7590662c81b44""}}]"
403  ,769        ,403       ,2019-05-25 13:02:29 ,2018-06-21 22:09:51 ,other         ,8/9/2018          ,"[{""user_1"":{""id"":""c9f5f2efb488be882061e964d8f7c433""},""user_2"":{""id"":""3a41cebfe2969cd6429da5b4d33fe52f""}}]"
404  ,224        ,404       ,2017-09-27 00:40:54 ,2018-09-12 19:43:20 ,other         ,12/28/2018        ,"[{""user_1"":{""id"":""8247a0a4d61c0a4a7ac197bf74e37319""},""user_2"":{""id"":""31abfe15832d5129c0093f6cceb07f05""}}]"
405  ,586        ,405       ,2019-03-06 06:30:33 ,2017-07-21 12:10:00 ,other         ,9/24/2017         ,"[{""user_1"":{""id"":""629dc0327a4dba1d37b7b497ff9c1ceb""},""user_2"":{""id"":""488cfd907dd2eca3e7fac5a4c7112782""}}]"
406  ,737        ,406       ,2018-09-12 06:42:39 ,2017-01-19 01:00:12 ,jaffle issue  ,12/15/2017        ,"[{""user_1"":{""id"":""08ce2b09a7655f664ad53d9601ace53a""},""user_2"":{""id"":""1b841b99fe2e4bd379e888ef530f470f""}}]"
407  ,943        ,407       ,2017-12-09 04:53:51 ,2018-09-12 10:30:39 ,payment issue ,9/8/2017          ,"[{""user_1"":{""id"":""564cf9862e906504ba045e04d9c55129""},""user_2"":{""id"":""9a768303b83579ba88632efbcd73adfa""}}]"
408  ,208        ,408       ,2018-06-04 23:23:04 ,2019-05-31 22:15:00 ,jaffle issue  ,9/6/2019          ,"[{""user_1"":{""id"":""35f91c1bcd244b9bc6ab9b981f4ca85a""},""user_2"":{""id"":""8fb41b6fdb75f7acc3df32f5f977ceeb""}}]"
409  ,774        ,409       ,2019-10-24 00:21:22 ,2018-03-21 00:25:51 ,jaffle issue  ,11/9/2017         ,"[{""user_1"":{""id"":""034997cfe8724ae42f296390ae0fb770""},""user_2"":{""id"":""9fba2989ba216cdadf5f7b19012d358e""}}]"
410  ,815        ,410       ,2017-11-11 17:39:42 ,2017-07-24 21:36:03 ,jaffle issue  ,9/1/2019          ,"[{""user_1"":{""id"":""7960f03e1c5a09524052d723b87b6f55""},""user_2"":{""id"":""5c0da4b04a6649f03568d17ec91291e2""}}]"
411  ,564        ,411       ,2018-12-10 16:15:15 ,2018-04-24 12:22:24 ,other         ,6/24/2017         ,"[{""user_1"":{""id"":""e0269023327dde5f56427411a5a1312b""},""user_2"":{""id"":null}}]"
412  ,633        ,412       ,2018-09-22 18:14:15 ,2018-02-19 22:07:21 ,jaffle issue  ,1/2/2019          ,"[{""user_1"":{""id"":""d6959b672cce3ef2af4423583469038d""},""user_2"":{""id"":""ee878a5faf4fc10e5a00136c37bf16e7""}}]"
413  ,364        ,413       ,2018-11-30 11:03:33 ,2017-05-23 14:31:07 ,jaffle issue  ,10/4/2017         ,"[{""user_1"":{""id"":""fd7f805a48ed0ae5d40142839025eb6f""},""user_2"":{""id"":null}}]"
414  ,616        ,414       ,2017-07-22 17:03:53 ,2018-06-07 00:59:40 ,other         ,7/26/2017         ,"[{""user_1"":{""id"":""4d64c466f46c7c5add5dc5527a7895e3""},""user_2"":{""id"":null}}]"
415  ,867        ,415       ,2018-12-12 12:45:15 ,2018-12-13 04:19:23 ,other         ,2/7/2019          ,"[{""user_1"":{""id"":""68eab8903a4576904c6a3e7f3f98ac40""},""user_2"":{""id"":""532dd90e0282ca3e528afe6971e31739""}}]"
416  ,709        ,416       ,2018-02-21 05:23:35 ,2017-09-06 02:55:07 ,payment issue ,9/6/2019          ,"[{""user_1"":{""id"":""c47a415b2c65c2683d5145bdf5961938""},""user_2"":{""id"":null}}]"
417  ,743        ,          ,2019-05-22 12:32:12 ,2018-10-22 09:35:33 ,payment issue ,                  ,"[{""user_1"":{""id"":""66f8f22645730c1590375ebcb7dd3780""},""user_2"":{""id"":""d8161e7a940a82345a877d0eb4b33501""}}]"
418  ,492        ,418       ,2018-12-14 20:20:12 ,2018-03-04 12:04:43 ,payment issue ,6/15/2019         ,"[{""user_1"":{""id"":""d87258485e3a12349cb7b280736270d6""},""user_2"":{""id"":""a7bb3dea029012a49c63dd874319ea9f""}}]"
419  ,666        ,419       ,2018-06-29 13:35:29 ,2017-07-26 22:31:09 ,payment issue ,6/17/2019         ,"[{""user_1"":{""id"":""abcbb722c4d6c1b4462ef432f45b9bcf""},""user_2"":{""id"":""abbafacf1684d1a858b12c68298d685f""}}]"
420  ,19         ,          ,2017-04-29 05:58:24 ,2017-09-05 19:51:41 ,payment issue ,                  ,"[{""user_1"":{""id"":""4a198a747e62d13740a7d4e694ae0d9d""},""user_2"":{""id"":""3373f41371890e489aba0822f896d786""}}]"
421  ,438        ,421       ,2018-04-29 15:54:58 ,2017-08-23 02:55:11 ,jaffle issue  ,4/19/2017         ,"[{""user_1"":{""id"":""da08b4f2ed378bb9b76ddf13f7d51874""},""user_2"":{""id"":null}}]"
422  ,125        ,422       ,2019-11-22 01:50:01 ,2018-06-18 02:16:48 ,other         ,10/10/2017        ,"[{""user_1"":{""id"":""3976974187ff4efc550ae51c8e53d102""},""user_2"":{""id"":""a557f255d59a50cac9520c11ecb6d4b4""}}]"
423  ,747        ,423       ,2019-06-10 05:30:19 ,2017-08-21 10:59:10 ,payment issue ,1/4/2018          ,"[{""user_1"":{""id"":""80cba8093eaa6fdf6072fae391c5f7b5""},""user_2"":{""id"":""6eb8e208608b47dcc153bed08ea55b60""}}]"
424  ,907        ,          ,2017-02-13 05:07:14 ,2017-01-18 13:26:01 ,other         ,                  ,"[{""user_1"":{""id"":""e36edcfad63270abb8374de290c7f314""},""user_2"":{""id"":""b8dd47cd7c2f27bdca4d46623fbf90c2""}}]"
425  ,177        ,425       ,2017-06-01 05:21:03 ,2019-07-22 13:16:43 ,payment issue ,2/18/2017         ,"[{""user_1"":{""id"":""d573edd0408467860f82c8ef67fd074e""},""user_2"":{""id"":""c997d9916484f089ab4c40b3249fdb67""}}]"
426  ,353        ,426       ,2017-12-04 05:04:33 ,2019-08-22 16:15:44 ,other         ,1/18/2018         ,"[{""user_1"":{""id"":""9db938d9edc5c7935825a521ae1a151c""},""user_2"":{""id"":""7103ba89a016fc02e8d0b46b2331085d""}}]"
427  ,227        ,427       ,2017-01-16 10:19:26 ,2019-09-09 11:51:36 ,other         ,5/27/2018         ,"[{""user_1"":{""id"":""cc88546e8699e1662aba9d7efe2ec5eb""},""user_2"":{""id"":null}}]"
428  ,962        ,428       ,2019-05-31 05:18:55 ,2018-04-03 23:57:57 ,payment issue ,2/25/2017         ,"[{""user_1"":{""id"":""68efb45ce7ff2317f8447da3bafe5eef""},""user_2"":{""id"":""dad287a198d1b1be23ce0fbfff92f30d""}}]"
429  ,428        ,429       ,2018-05-01 09:35:22 ,2019-04-22 02:17:27 ,jaffle issue  ,2/23/2017         ,"[{""user_1"":{""id"":""04c6131bc382aad12fb1afce0ce4b582""},""user_2"":{""id"":""6993289088117759682de519a8050af7""}}]"
430  ,33         ,          ,2018-05-08 11:59:03 ,2018-11-23 21:15:53 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""a5e3967244f4443a99b806a0a7c42088""},""user_2"":{""id"":""38a6b9dd12992501f335523d1e85404c""}}]"
431  ,689        ,431       ,2017-12-19 07:00:13 ,2019-12-19 08:32:28 ,jaffle issue  ,5/15/2017         ,"[{""user_1"":{""id"":""81561344c1f976a0e54b7ac95063300b""},""user_2"":{""id"":""a7d5c6979cdca8b6c73d7b4a43498f0a""}}]"
432  ,374        ,432       ,2019-03-19 22:17:00 ,2017-11-06 00:18:49 ,other         ,6/18/2018         ,"[{""user_1"":{""id"":""eece1ae299823449259b477f17f8f6d5""},""user_2"":{""id"":""4e42ee1e0434f6c1d3961f111374a600""}}]"
433  ,465        ,          ,2019-07-27 00:32:09 ,2019-06-06 09:42:58 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""89650f17bc0c8e22902aefe8e481175c""},""user_2"":{""id"":""a46537358e9a0bf4b4de56c8d8e60870""}}]"
434  ,975        ,434       ,2019-04-13 04:11:48 ,2017-08-21 04:12:06 ,jaffle issue  ,1/29/2017         ,"[{""user_1"":{""id"":""8378efac7280a2d4ac14ab2ac09e57b1""},""user_2"":{""id"":null}}]"
435  ,832        ,435       ,2019-10-18 01:33:39 ,2017-07-31 16:28:14 ,other         ,2/4/2019          ,"[{""user_1"":{""id"":""5bc504c204944edf46a0d0ff413a2881""},""user_2"":{""id"":""0db7cd08ce8af3f6b4b56f611f0d75ae""}}]"
436  ,468        ,          ,2019-12-23 20:52:25 ,2018-02-12 23:22:59 ,jaffle issue  ,                  ,"[{""user_1"":{""id"":""5a98ac052a7b092996f6d044f892b450""},""user_2"":{""id"":null}}]"
437  ,229        ,437       ,2019-05-26 04:21:46 ,2017-07-10 01:43:13 ,payment issue ,8/17/2018         ,"[{""user_1"":{""id"":""5766029183f2ef468a0d0d114a410428""},""user_2"":{""id"":""0472f77feda26af17fcd3d8961c1229b""}}]"
438  ,44         ,438       ,2017-06-10 05:47:30 ,2018-05-13 13:58:57 ,jaffle issue  ,7/15/2019         ,"[{""user_1"":{""id"":""d43f9d14937832b9015294e58bc54135""},""user_2"":{""id"":""6a4868ca1c3f85b949846ea74875a289""}}]"
439  ,365        ,439       ,2019-11-18 03:00:23 ,2017-04-16 19:03:18 ,jaffle issue  ,3/20/2017         ,"[{""user_1"":{""id"":""9829577004f597806d9f2aa7463b643e""},""user_2"":{""id"":null}}]"
440  ,20         ,440       ,2017-07-23 09:01:30 ,2018-04-08 04:09:52 ,jaffle issue  ,6/8/2019          ,"[{""user_1"":{""id"":""dc3b59faec4df65ba9e04d951f9e46bf""},""user_2"":{""id"":""01f7ec3f151f6ff887935123474d03fc""}}]"
441  ,327        ,441       ,2017-11-26 09:31:23 ,2019-09-02 09:47:10 ,jaffle issue  ,3/30/2018         ,"[{""user_1"":{""id"":""ee91e374592168ee7c2cff7d58bdcd8a""},""user_2"":{""id"":null}}]"
442  ,207        ,442       ,2017-12-31 06:32:28 ,2018-07-18 08:24:39 ,payment issue ,10/13/2019        ,"[{""user_1"":{""id"":""da894bab1acd04de22418540a9c40eb4""},""user_2"":{""id"":""4efc7633d3a16b28a4400a9363e818c8""}}]"
443  ,706        ,443       ,2019-03-31 00:58:09 ,2018-01-04 22:22:27 ,other         ,9/30/2018         ,"[{""user_1"":{""id"":""58400e2f66b9fd9f827cf50c2a24642a""},""user_2"":{""id"":""53e8f5e6e34678a08ac797fb57bc6b3c""}}]"
444  ,130        ,444       ,2018-04-02 04:41:34 ,2018-08-19 05:19:50 ,payment issue ,3/18/2017         ,"[{""user_1"":{""id"":""9b60418683395c2366319e384d36dc60""},""user_2"":{""id"":""53114a8d950d7579cef2ee807c9150b6""}}]"
445  ,957        ,445       ,2019-05-30 18:03:11 ,2019-07-31 06:07:25 ,payment issue ,2/19/2017         ,"[{""user_1"":{""id"":""c23eae54fb4baaf60e46eb1277df639c""},""user_2"":{""id"":""eba0dc7b36bd1f6b049b652dce8b0f8d""}}]"
